단지,계약일,거래금액,층,브랜드,apt_nm,lo,la
청담4차이-편한세상,23.11.15,204250,5,1,,,
청담4차이-편한세상,23.01.05,265000,9,1,,,
청담8차상지리츠빌,23.04.05,385000,2,0,청담8차상지리츠빌,127.048575,37.52570747
청담cj빌리지,21.05.14,240000,6,0,청담cj빌리지,127.0498066,37.52678287
청담cj빌리지,22.11.16,245000,4,0,청담cj빌리지,127.0498066,37.52678287
청담건영,21.03.19,191500,2,0,,,
청담건영,21.07.23,235000,6,0,,,
청담건영,21.09.18,257000,12,0,,,
청담건영,22.05.16,288000,8,0,,,
청담건영,23.09.24,230000,2,0,,,
청담건영,23.09.27,280000,8,0,,,
청담그랑빌,23.09.20,118000,6,0,청담그랑빌,127.0490301,37.51906246
청담대림이-편한세상,21.01.19,195000,9,1,,,
청담대림이-편한세상,21.06.03,202000,3,1,,,
청담대림이-편한세상,21.07.21,200000,11,1,,,
청담대림이-편한세상,22.05.17,280000,8,1,,,
청담대림이-편한세상,23.04.18,190000,4,1,,,
청담대림이-편한세상,23.04.18,190000,4,1,,,
청담대림이-편한세상,23.07.06,190000,3,1,,,
청담대림이-편한세상,23.10.20,200000,14,1,,,
청담대림이-편한세상,23.12.01,240000,7,1,,,
청담대우로얄카운티6차,22.05.18,330000,5,1,청담대우로얄카운티6차,127.0461214,37.5278504
청담대우로얄카운티6차,23.03.09,292000,2,1,청담대우로얄카운티6차,127.0461214,37.5278504
청담대우멤버스카운티11차,22.07.07,315000,3,1,청담대우멤버스카운티11차,127.0499601,37.52610402
청담대우멤버스카운티11차,22.07.07,315000,3,1,청담대우멤버스카운티11차,127.0499601,37.52610402
청담대우멤버스카운티7차,21.03.16,245000,3,1,청담대우멤버스카운티7차,127.0511844,37.52714527
청담대우멤버스카운티8차,23.04.08,240500,4,1,청담대우멤버스카운티8차,127.0509021,37.527362
청담동마크노빌,21.02.10,365000,5,0,청담동마크노빌,127.0422153,37.52550622
청담동마크노빌,21.06.25,390000,2,0,청담동마크노빌,127.0422153,37.52550622
청담동마크노빌,21.11.20,390000,3,0,청담동마크노빌,127.0422153,37.52550622
청담동마크노빌,22.07.08,430000,2,0,청담동마크노빌,127.0422153,37.52550622
청담동마크노빌,22.07.27,450000,1,0,청담동마크노빌,127.0422153,37.52550622
청담동삼성1차(101동),21.10.04,162500,9,1,,,
청담동삼성1차(101동),21.10.13,192000,5,1,,,
청담동삼성1차(101동),22.12.22,120000,1,1,,,
청담동삼성1차(101동),22.03.10,187000,15,1,,,
청담동삼성1차(101동),23.06.28,134000,4,1,,,
청담동삼성1차(101동),23.07.05,138000,5,1,,,
청담동삼성1차(101동),23.10.17,149000,9,1,,,
청담동삼성1차(101동),23.08.29,165000,2,1,,,
청담동현대빌라트,21.02.17,248000,6,1,청담동현대빌라트,127.0490789,37.52665148
청담디에브스아파트,22.06.27,117562,3,0,청담디에브스아파트,127.0491647,37.52282012
청담디에브스아파트,23.10.12,78005,4,0,청담디에브스아파트,127.0491647,37.52282012
청담디에브스아파트,23.08.01,85000,7,0,청담디에브스아파트,127.0491647,37.52282012
청담디에브스아파트,23.07.11,83000,4,0,청담디에브스아파트,127.0491647,37.52282012
청담디에브스아파트,23.09.04,90500,4,0,청담디에브스아파트,127.0491647,37.52282012
청담디에브스아파트,23.04.25,96500,2,0,청담디에브스아파트,127.0491647,37.52282012
청담로얄카운티,22.03.18,445000,3,0,청담로얄카운티,127.0482145,37.52627861
청담린든그로브,21.02.24,280000,3,0,청담린든그로브,127.0536665,37.52291158
청담린든그로브,21.06.16,437000,3,0,청담린든그로브,127.0536665,37.52291158
청담린든그로브,22.03.29,330000,5,0,청담린든그로브,127.0536665,37.52291158
청담삼익아파트,21.02.09,310000,11,0,,,
청담삼익아파트,21.05.19,327000,9,0,,,
청담삼익아파트,21.02.18,285000,6,0,,,
청담삼익아파트,21.04.16,315000,7,0,,,
청담삼익아파트,21.06.03,440000,12,0,,,
청담삼익아파트,21.04.28,400000,5,0,,,
청담스위트,21.06.03,22600,4,0,청담스위트,127.0473185,37.51920666
청담스위트,21.01.05,23000,3,0,청담스위트,127.0473185,37.51920666
청담스위트,21.01.27,23100,4,0,청담스위트,127.0473185,37.51920666
청담스위트,21.02.26,24300,9,0,청담스위트,127.0473185,37.51920666
청담스위트,21.05.07,21700,2,0,청담스위트,127.0473185,37.51920666
청담스위트,21.05.10,21700,2,0,청담스위트,127.0473185,37.51920666
청담스위트,21.05.17,18000,6,0,청담스위트,127.0473185,37.51920666
청담스위트,21.08.17,22000,4,0,청담스위트,127.0473185,37.51920666
청담스위트,21.09.24,24000,9,0,청담스위트,127.0473185,37.51920666
청담스위트,21.06.17,21000,2,0,청담스위트,127.0473185,37.51920666
청담스위트,22.03.24,22700,5,0,청담스위트,127.0473185,37.51920666
청담스위트,22.04.27,23300,5,0,청담스위트,127.0473185,37.51920666
청담스위트,22.03.02,24000,7,0,청담스위트,127.0473185,37.51920666
청담스위트,22.03.11,19000,8,0,청담스위트,127.0473185,37.51920666
청담스위트,22.03.11,22750,5,0,청담스위트,127.0473185,37.51920666
청담스위트,22.04.01,25000,5,0,청담스위트,127.0473185,37.51920666
청담스위트,22.04.04,23000,2,0,청담스위트,127.0473185,37.51920666
청담스위트,22.05.11,23500,4,0,청담스위트,127.0473185,37.51920666
청담스위트,22.08.22,24500,8,0,청담스위트,127.0473185,37.51920666
청담스위트,23.11.13,20500,3,0,청담스위트,127.0473185,37.51920666
청담스위트,23.12.15,23100,5,0,청담스위트,127.0473185,37.51920666
청담신원아침도시마인,21.01.16,33500,5,0,,,
청담신원아침도시마인,21.02.04,34500,5,0,,,
청담신원아침도시마인,21.12.18,32000,5,0,,,
청담신원아침도시마인,21.05.28,57500,8,0,,,
청담신원아침도시마인,22.05.26,33900,5,0,,,
청담신원아침도시마인,22.08.19,36000,6,0,,,
청담신원아침도시마인,22.02.23,29800,6,0,,,
청담신원아침도시마인,22.03.15,33250,5,0,,,
청담신원아침도시마인,22.02.25,82500,8,0,,,
청담신원아침도시마인,23.03.11,33000,6,0,,,
청담신원아침도시마인,23.07.28,32000,6,0,,,
청담아르지움,23.12.02,49000,4,0,청담아르지움,127.0481903,37.5197751
청담아이파크,21.11.06,278000,9,1,청담아이파크,127.0551646,37.52524711
청담아이파크,21.01.06,235000,14,1,청담아이파크,127.0551646,37.52524711
청담아이파크,23.04.05,259000,8,1,청담아이파크,127.0551646,37.52524711
청담어퍼하우스,21.02.15,560000,5,0,,,
청담어퍼하우스,21.04.08,550000,4,0,,,
청담어퍼하우스,22.04.15,675000,2,0,,,
청담어퍼하우스,23.04.24,600000,2,0,,,
청담우방아파트,21.03.18,164000,8,0,청담우방아파트,127.043919,37.51811174
청담우방아파트,21.04.09,197000,9,0,청담우방아파트,127.043919,37.51811174
청담우방아파트,21.04.29,207000,10,0,청담우방아파트,127.043919,37.51811174
청담우방아파트,22.08.05,160000,9,0,청담우방아파트,127.043919,37.51811174
청담우방아파트,23.07.01,130000,16,0,청담우방아파트,127.043919,37.51811174
청담우방아파트,23.07.01,130000,16,0,청담우방아파트,127.043919,37.51811174
청담우방아파트,23.08.18,199000,4,0,청담우방아파트,127.043919,37.51811174
청담자이,21.04.30,182000,9,1,청담자이,127.0572591,37.52299834
청담자이,21.01.18,179500,35,1,청담자이,127.0572591,37.52299834
청담자이,21.05.14,188000,29,1,청담자이,127.0572591,37.52299834
청담자이,21.09.16,210000,11,1,청담자이,127.0572591,37.52299834
청담자이,21.02.03,185000,17,1,청담자이,127.0572591,37.52299834
청담자이,21.03.05,186500,30,1,청담자이,127.0572591,37.52299834
청담자이,21.08.10,293000,25,1,청담자이,127.0572591,37.52299834
청담자이,21.02.03,350000,11,1,청담자이,127.0572591,37.52299834
청담자이,21.03.06,315000,32,1,청담자이,127.0572591,37.52299834
청담자이,21.10.26,331000,4,1,청담자이,127.0572591,37.52299834
청담자이,21.05.04,350000,30,1,청담자이,127.0572591,37.52299834
청담자이,21.08.04,400000,16,1,청담자이,127.0572591,37.52299834
청담자이,21.12.27,362500,34,1,청담자이,127.0572591,37.52299834
청담자이,21.02.04,274000,6,1,청담자이,127.0572591,37.52299834
청담자이,21.10.01,330000,14,1,청담자이,127.0572591,37.52299834
청담자이,22.09.14,225000,14,1,청담자이,127.0572591,37.52299834
청담자이,22.09.08,365000,15,1,청담자이,127.0572591,37.52299834
청담자이,22.06.14,355000,27,1,청담자이,127.0572591,37.52299834
청담자이,23.05.18,190000,28,1,청담자이,127.0572591,37.52299834
청담자이,23.06.21,195000,19,1,청담자이,127.0572591,37.52299834
청담자이,23.08.31,188000,13,1,청담자이,127.0572591,37.52299834
청담자이,23.06.28,177000,9,1,청담자이,127.0572591,37.52299834
청담자이,23.05.24,185000,13,1,청담자이,127.0572591,37.52299834
청담자이,23.08.24,194000,26,1,청담자이,127.0572591,37.52299834
청담자이,23.08.12,193000,19,1,청담자이,127.0572591,37.52299834
청담자이,23.01.17,280000,19,1,청담자이,127.0572591,37.52299834
청담자이,23.05.15,275000,9,1,청담자이,127.0572591,37.52299834
청담자이,23.11.10,307000,25,1,청담자이,127.0572591,37.52299834
청담자이,23.09.19,305000,30,1,청담자이,127.0572591,37.52299834
청담자이,23.02.15,330000,32,1,청담자이,127.0572591,37.52299834
청담자이,23.04.25,360000,26,1,청담자이,127.0572591,37.52299834
청담자이,23.05.03,368000,16,1,청담자이,127.0572591,37.52299834
청담파라곤ⅱ2단지,21.11.27,320000,4,0,,,
청담파라곤ⅱ2단지,21.12.20,320000,4,0,,,
청담파라곤ⅱ2단지,21.11.01,335000,3,0,,,
청담현대3차아파트,21.07.01,290000,22,1,청담현대3차아파트,127.0530843,37.52693895
청담현대3차아파트,21.10.15,330000,19,1,청담현대3차아파트,127.0530843,37.52693895
청담현대3차아파트,22.10.17,294000,5,1,청담현대3차아파트,127.0530843,37.52693895
청담현대3차아파트,23.11.27,231000,9,1,청담현대3차아파트,127.0530843,37.52693895
청담힐(에이동)진도(비동),21.11.05,338000,5,0,,,
청림빌,21.03.29,76300,4,0,청림빌,127.0247728,37.52065082
청암빌라트,22.09.17,260000,1,0,청암빌라트,127.0571738,37.49246888
청암빌라트,22.09.17,270000,1,0,청암빌라트,127.0571738,37.49246888
청암빌라트,22.09.17,270000,1,0,청암빌라트,127.0571738,37.49246888
"청학아파트에이동,비동,씨동",21.01.26,119000,2,0,,,
"청학아파트에이동,비동,씨동",21.03.18,130000,4,0,,,
"청학아파트에이동,비동,씨동",21.07.28,135000,4,0,,,
"청학아파트에이동,비동,씨동",21.01.23,140000,6,0,,,
"청학아파트에이동,비동,씨동",21.08.13,165000,6,0,,,
"청학아파트에이동,비동,씨동",23.06.15,140000,4,0,,,
체리빌,21.04.29,131000,6,0,체리빌,127.0240591,37.52380297
타워팰리스1,21.04.12,180000,56,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.05.23,210000,28,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.12,278000,42,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.07.01,305000,25,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.18,293000,28,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.30,300000,17,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.02.24,290000,38,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.03,303000,42,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.03,303000,42,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.22,314000,61,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.24,310000,49,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.05.22,300000,59,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.06.27,286000,5,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.09.02,368000,60,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.11.15,363000,5,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.14,360000,29,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.16,350000,10,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.29,350000,44,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.09,350000,45,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.09,315000,15,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.17,360000,47,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.02.06,325000,27,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.03.30,325000,27,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.05,360000,28,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.05.03,375000,14,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.05.04,350000,44,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.05.13,370000,50,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.07.24,403000,45,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.09.01,420000,34,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.06,345000,29,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.02.25,359000,5,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.04.08,395000,26,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.09.30,482500,64,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.01.21,559000,54,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.03.26,514000,58,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.05.13,540000,61,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,21.11.29,622000,39,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.16,270000,31,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.26,275000,36,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.30,275000,27,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.09.06,264000,38,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.26,234000,24,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.02.23,370000,39,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.23,337000,31,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.15,375000,45,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.11.30,345000,28,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.02.19,435000,10,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.04.06,420000,13,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.04.16,400000,26,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.06.06,435000,46,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.06.06,435000,46,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.06.29,425000,47,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.07.07,480000,42,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.19,480000,28,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.07.19,480000,28,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.09.21,730000,61,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,22.05.12,870000,56,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.04.03,225000,34,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.05.26,220000,39,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.06.24,228000,32,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.07.17,228000,34,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.09.25,247000,29,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.02.10,230000,30,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.06.25,280000,25,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.09.21,290000,25,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.01.17,330000,13,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.01.17,330000,13,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.04.14,358000,43,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.08.11,345000,38,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.09.27,355000,14,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.10.02,370000,18,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.11.11,375000,42,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.05.16,490000,30,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.05.16,490000,30,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.07.01,495000,19,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.09.25,400000,18,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.04.20,440000,11,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.06.08,475000,39,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.06.20,485000,40,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.07.02,470000,19,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.07.20,430000,16,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.10.09,497000,58,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.10.21,433000,18,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.11.13,495000,31,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.11.13,495000,31,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.12.02,433000,18,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.06.22,540000,33,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.08.08,550000,22,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.08.05,745000,50,0,타워팰리스1,127.0542294,37.48819963
타워팰리스1,23.07.31,990000,55,0,타워팰리스1,127.0542294,37.48819963
